Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
afc6bd92-fb01-489e-b72c-2f2653e76243,3190471a-ea53-44f5-b0bf-8a5e1bc8c948,Fully Paid,255156.0,Short Term,737.0,862277,Rent,Debt Consolidation,8622.77,38.3,11.0,1.0,297654.0,618772.0,1,0
c0f0f2cc-f503-4a6e-b472-9d8acb73f3ec,47fa3c11-2e10-48b0-b59b-cda6f7f3c161,Fully Paid,474166.0,Short Term,747.0,2885226,Rent,Debt Consolidation,35824.69,20.1,8.0,0.0,753882.0,1142548.0,0,0
c28a87cd-1dc2-40f0-9104-a48b87fef151,feb567e7-9746-4cbf-a939-de2d0412ef84,Fully Paid,139414.0,Short Term,726.0,526794,Home Mortgage,Debt Consolidation,7989.69,6.5,14.0,0.0,187625.0,400840.0,0,0
ad9c4d10-0f1c-4629-a7db-c5e23b9983b6,9f35f3f5-b9bc-40a1-b82f-d77570315445,Fully Paid,765314.0,Short Term,740.0,4060091,Home Mortgage,Other,22161.22,20.9,7.0,0.0,587879.0,1409320.0,0,0
c66cd5a2-7ec7-4ed1-8fc7-135ce97ea0a0,17931585-63b3-49bf-897e-b14b61d3285e,Fully Paid,175890.0,Short Term,706.0,856900,Own Home,Debt Consolidation,15638.52,12.0,12.0,0.0,86412.0,232144.0,0,0
da795dc7-9960-49d9-9ef4-94a28a51f168,cc4bd6b1-d485-4bad-ad6b-f856fa20f2d1,Fully Paid,388168.0,Short Term,693.0,1042929,Own Home,Business Loan,0.0,19.8,2.0,0.0,0.0,0.0,0,0
a0b7bf00-e4dd-4ac7-a3b1-a428c6867a20,534279fb-e7bc-48ee-b3e6-4ff4b03a994f,Charged Off,132682.0,Short Term,718.0,630268,Rent,Debt Consolidation,4432.89,9.8,8.0,0.0,47557.0,136972.0,0,0
cb4bd449-07f1-458f-bfbd-bbd33c49c68c,075960b3-4f1a-40f2-a2aa-af722916315b,Fully Paid,108702.0,Short Term,747.0,600761,Rent,Debt Consolidation,8711.12,10.4,5.0,0.0,94620.0,258412.0,0,0
376136db-32d1-4881-a6f8-2b6d9d90f5de,9e229a36-73ca-4eb3-bfde-bec3273ddd4c,Fully Paid,218944.0,Short Term,727.0,718542,Rent,Take a Trip,11616.22,16.8,12.0,0.0,10564.0,532114.0,0,0
966e89eb-1d91-44bb-9ff3-bcc2e00dacb6,683873ce-b81f-4254-b33e-0e5c815d796a,Fully Paid,448228.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,19103.74,15.4,13.0,0.0,411654.0,791780.0,0,0
ea0f993d-1a56-419b-81fc-4a284e84a217,6415b38b-67e7-4a34-988e-f2916b982dc2,Fully Paid,132660.0,Short Term,720.0,553755,Home Mortgage,Debt Consolidation,4203.94,6.8,5.0,0.0,171456.0,287298.0,0,0
51645b1b-025e-4d5a-b3d6-37d319d0d172,f522c40d-88cf-4d54-90ab-90d9670cfae0,Charged Off,337634.0,Long Term,728.0,653144,Rent,Business Loan,4376.08,13.1,3.0,0.0,209.0,61908.0,0,0
f1ee9ce0-50ea-4fbe-991b-2220513b4713,c63bc59d-51f1-4534-9288-a10136b48a2f,Fully Paid,431420.0,Short Term,749.0,1490360,Home Mortgage,Home Improvements,2744.74,30.8,10.0,0.0,784871.0,11957990.0,0,0
9dfcdcd2-5a77-438e-8b7c-913fc7043626,2fdbe282-15ad-4d2c-a48d-e60e4b339a47,Fully Paid,54098.0,Short Term,739.0,411027,Rent,Debt Consolidation,5857.13,16.0,12.0,0.0,184015.0,479864.0,0,0
09240909-1f4a-4be5-bcbd-0146bd5f8521,fb5dd724-701e-4537-b641-2cb76a9610ac,Fully Paid,49038.0,Short Term,716.0,577467,Rent,Debt Consolidation,7795.89,8.6,7.0,0.0,47652.0,77066.0,0,0
a6d1e549-cacf-4386-a18b-b96be66cfa70,8e019b6a-7659-4fd9-989a-20bdece85ab5,Charged Off,553080.0,Short Term,740.0,1910640,Rent,Business Loan,2499.64,26.0,9.0,0.0,323.0,376090.0,0,0
a36278d6-2bb3-461f-b803-5e1c84cafe44,7eeae236-23ee-4a6d-ad6b-d21f91121529,Fully Paid,321750.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,3002.19,19.0,4.0,1.0,66063.0,173844.0,1,0
92264b0f-6c2e-4be5-89f5-2eac7007f9c7,aee8ae64-29a4-4a0d-8896-03f613eabbe5,Fully Paid,178860.0,Short Term,681.0,714457,Home Mortgage,Home Improvements,11371.88,14.2,8.0,2.0,57570.0,270952.0,2,0
ba5cf34b-49b4-4dff-89b4-266f9bf7db5e,4343b7d7-1e92-4df4-ae50-060b4faf11f8,Fully Paid,573936.0,Long Term,723.0,2001783,Rent,Debt Consolidation,39868.84,21.6,14.0,0.0,305653.0,941226.0,0,0
b9b3e84d-bed1-40f0-a6a2-c8c1d87fcf93,53b991f6-2793-4629-a92d-9ad442ce1b48,Fully Paid,405284.0,Long Term,724.0,849110,Home Mortgage,Debt Consolidation,14364.0,15.2,15.0,0.0,151411.0,277376.0,0,0
bb7d7d4d-f995-4627-a31c-680433b66b2d,c4fedcf7-06a6-4e92-ace4-372e15d1c1e9,Fully Paid,542960.0,Long Term,715.0,1688112,Rent,Debt Consolidation,16177.74,21.2,5.0,0.0,185668.0,398860.0,0,0
78c847f5-1800-4624-809c-6277cb2b608a,d05c8c79-3d37-4025-a3a1-fa62e6b5c78d,Fully Paid,203126.0,Short Term,713.0,462650,Rent,Debt Consolidation,3257.93,8.4,12.0,0.0,128098.0,281446.0,0,0
45a85b80-5e0e-4fcd-9ffb-a23cc902c26f,2a3cbc1e-bd14-4920-b895-b832ef8a46f3,Fully Paid,99999999.0,Short Term,749.0,1020129,Home Mortgage,Debt Consolidation,19382.47,13.3,11.0,0.0,159087.0,551518.0,0,0
a1c8d98f-d66b-474e-8240-3b75a8e11b1f,77bb3eb4-e51d-40d0-aa9f-a1f6023efa40,Fully Paid,400466.0,Short Term,717.0,2401847,Home Mortgage,Debt Consolidation,16772.82,18.0,18.0,1.0,231572.0,433884.0,1,0
38084192-89b2-455e-baf3-e6833e91db35,a11dd6f8-6363-48ed-bbe4-ecbbabf66682,Charged Off,466532.0,Long Term,6650.0,1581902,Rent,Debt Consolidation,25705.67,12.9,7.0,0.0,323893.0,560604.0,0,0
9829c654-8d22-4d5e-b143-7f329c594e23,2fcb26b0-a1d8-44d1-8f50-82c153349cb0,Fully Paid,501292.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,22909.44,29.5,8.0,0.0,387847.0,828586.0,0,0
978273b7-e604-46c8-a90d-184eb2c2075c,b0d15af0-3ab0-4b9d-8448-a22e9d9e616f,Fully Paid,195184.0,Short Term,712.0,483037,Rent,Debt Consolidation,9177.57,12.0,8.0,0.0,179208.0,219340.0,0,0
37232a46-cd32-44d1-8382-820133067e88,a401000a-ae79-4b40-8e0c-0001e2a750d1,Fully Paid,441848.0,Long Term,724.0,1211573,Home Mortgage,Debt Consolidation,9197.71,14.6,5.0,0.0,163571.0,373560.0,0,0
2a640d0f-2a35-48a3-a834-666d3a71a486,fe2f5b78-6fe0-4f5f-92e1-cf3ca4c26be5,Fully Paid,108438.0,Short Term,682.0,599298,Rent,Business Loan,3875.43,18.0,5.0,1.0,117420.0,242792.0,0,1
b4ef1b77-5e74-4a53-8ad5-459f4324ca09,a36155dc-493f-43fa-9fcb-f59fff554dea,Fully Paid,516010.0,Long Term,678.0,1949723,Home Mortgage,Debt Consolidation,30545.54,13.6,9.0,2.0,38399.0,49456.0,1,0
61ec9a6a-df08-44de-a2b4-c2b69b604c47,d1b0d06f-b496-4fff-a1db-d431e8f69bec,Fully Paid,99999999.0,Short Term,727.0,1166752,Home Mortgage,small_business,18862.44,16.0,13.0,0.0,209000.0,556336.0,0,0
2f55ff29-bfbf-451e-8173-37584bf3c441,9ec33a7b-5112-476b-9643-82526d3f722b,Charged Off,688380.0,Long Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,12666.92,28.7,12.0,0.0,841776.0,1178584.0,0,0
3b25ac9d-fc09-4026-810c-b143836179ae,1a3c0c7e-33cb-4b52-b421-84f63f59eef1,Fully Paid,756602.0,Short Term,715.0,1806045,Home Mortgage,Debt Consolidation,45602.47,18.7,12.0,0.0,165281.0,289982.0,0,0
e026609c-c803-4414-9a1b-5fcd2475a409,32e274da-2b54-4077-8641-8f2b6cb99652,Charged Off,236698.0,Long Term,1076.456089,1174162,Rent,Debt Consolidation,24636.54,17.0,9.0,0.0,443821.0,600358.0,0,0
1e9fa330-3bdd-4729-8c5c-79dfb36ebb98,b283d228-b16f-4fe1-840a-17904ac818fd,Fully Paid,611754.0,Long Term,734.0,2736000,Home Mortgage,Debt Consolidation,31897.2,28.2,15.0,0.0,1259339.0,2303620.0,0,0
7e58d2d8-0568-48c5-ad7d-bbe0d39a987b,efa4fcb8-257e-4b6c-8632-d0c02fc9f16c,Fully Paid,360492.0,Short Term,745.0,2918685,Rent,Debt Consolidation,41104.79,23.1,11.0,0.0,544996.0,1076878.0,0,0
1b026abf-c1cb-4cbc-b80e-8c55ad076c6e,7684509d-f5a0-4a30-a8b0-453ac9b0cc00,Charged Off,158642.0,Short Term,729.0,744705,Own Home,Debt Consolidation,5250.08,12.2,3.0,1.0,136173.0,269522.0,1,0
a8fe63f3-c249-4715-8b79-60fda507840d,475c144c-426a-41f6-b181-305d0740abb6,Fully Paid,176880.0,Short Term,736.0,1107510,Rent,Debt Consolidation,4808.52,7.9,7.0,0.0,131309.0,253418.0,0,0
307ba95b-d537-4428-aa76-1d2eba893627,1ab6dffb-7e1f-4340-b373-5d0108a59c76,Fully Paid,323004.0,Long Term,722.0,725287,Rent,Debt Consolidation,7011.19,13.0,7.0,0.0,48374.0,189222.0,0,0
a5db51d5-8ae8-4903-b56b-1da6ecbb56aa,fc48d33d-9d78-4172-9857-f3a658cfbaea,Fully Paid,331518.0,Long Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,23095.83,15.1,10.0,0.0,23256.0,220660.0,0,0
4ada45a7-1323-4961-a8b4-45bf1c473bab,117496d1-3c6e-4299-a8f6-0e4668b6bef9,Fully Paid,301114.0,Long Term,1076.456089,1174162,Rent,Debt Consolidation,5948.71,9.0,10.0,1.0,59888.0,372746.0,1,0
67fc59b2-9a48-4197-9e36-9a287b19ab95,387669f1-3fbe-43c7-98f5-1cc61a8bbd5c,Charged Off,788722.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,25791.55,6.4,14.0,0.0,278578.0,673398.0,0,0
6bdb94d8-5ed0-4b78-b26a-a6def90c7994,0b0889a3-e42f-4d35-8f32-a855c290dfc2,Fully Paid,121308.0,Short Term,692.0,1164168,Home Mortgage,other,17656.51,24.6,9.0,0.0,321689.0,583836.0,0,0
968ad03a-045a-4a59-8cd8-d8309fab190e,9d99ba66-28ca-431f-93ea-3c643307eb4f,Charged Off,675972.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,27188.62,26.0,5.0,0.0,194978.0,236654.0,0,0
fce29d7a-5ff9-4152-a517-29b88b9d90f2,85250f8a-8cc7-4686-b778-4f98b045a4c4,Charged Off,224224.0,Long Term,727.0,1549260,Rent,other,8172.28,15.1,5.0,1.0,43225.0,152592.0,0,0
65459d47-0dca-47c6-aaf4-5840f380b62d,5d35eba4-332c-4d43-828c-4ed5d158baed,Charged Off,302126.0,Long Term,651.0,675792,Rent,Debt Consolidation,18640.52,9.0,15.0,0.0,175921.0,328548.0,0,0
817bebde-9e24-4b91-a00c-c96f65837f34,91b69b4c-d356-41b1-9069-b8a969a51c27,Fully Paid,649594.0,Short Term,740.0,1577703,Home Mortgage,Debt Consolidation,9965.88,22.1,9.0,0.0,438330.0,1188638.0,0,0
30d3d633-c9c3-4a06-9aac-bc0fc7116b8d,8099a77a-f873-42a8-98b0-a65f49d76759,Charged Off,432872.0,Long Term,625.0,1364523,Rent,Debt Consolidation,16033.15,21.0,4.0,1.0,178201.0,237974.0,1,0
c97f6a68-46c3-488e-94ef-67bb430cee43,b60c198d-fa68-4357-b014-9916fe2c2233,Charged Off,447260.0,Short Term,1076.456089,1174162,Own Home,Debt Consolidation,14539.37,13.5,20.0,0.0,280345.0,983664.0,0,0
2d170004-b2b6-4eec-8d07-5aa80abcbaa6,cda86575-7676-4d14-bacf-d1b88590dc72,Fully Paid,268114.0,Long Term,689.0,545851,Rent,Debt Consolidation,9734.46,9.2,7.0,0.0,145882.0,449240.0,0,0
30c7027a-f5ba-4a58-a755-2444fb022002,932b99f4-dc4c-4b5e-a5fa-dd896004a6f8,Charged Off,179300.0,Long Term,705.0,1355004,Home Mortgage,Home Improvements,8694.59,19.6,16.0,0.0,50122.0,442970.0,0,0
de76f91f-5e81-4d3d-aa53-cf51dadb991a,9ac30dca-13ec-4ffb-b851-52727f993a19,Fully Paid,133980.0,Short Term,704.0,964250,Rent,Debt Consolidation,5054.19,16.4,7.0,1.0,77140.0,109472.0,1,0
2a8699c6-812f-4719-bd92-9670e4affdfc,57417254-1949-4385-9465-988dbde98b04,Fully Paid,213422.0,Short Term,739.0,2572733,Home Mortgage,Home Improvements,29157.78,23.4,17.0,1.0,265221.0,993850.0,1,0
c92b69de-8d5c-4a6a-924d-36417ea0981d,7c47f334-55e2-4279-bf3f-1076227915b1,Fully Paid,99999999.0,Short Term,725.0,2115916,Home Mortgage,Debt Consolidation,56424.3,46.9,11.0,0.0,868756.0,1085150.0,0,0
1e855b91-44d0-4109-a264-3a509777e8e2,2d62e49e-b599-4363-8e63-5309e201420a,Fully Paid,99999999.0,Short Term,741.0,970653,Home Mortgage,Debt Consolidation,19493.81,21.9,10.0,0.0,291384.0,488972.0,0,0
d565530c-9a10-4395-b015-94817743f37a,bc8914bc-c71e-4588-b655-73382396363b,Charged Off,288838.0,Long Term,677.0,661409,Own Home,Debt Consolidation,12897.39,17.2,12.0,0.0,143279.0,194722.0,0,0
0f9c2751-b666-4702-8848-80f2002b457e,8ee1f25d-0f2f-4726-aaf2-9b967802eace,Fully Paid,187176.0,Long Term,739.0,596543,Rent,Debt Consolidation,4677.8,14.8,10.0,0.0,43662.0,295658.0,0,0
2ecf0c55-48ac-4962-a0ec-d9ed99329a82,6566679b-392d-403a-98e4-ff01ddd747d1,Fully Paid,622468.0,Long Term,645.0,3647905,Home Mortgage,Debt Consolidation,65054.29,20.0,19.0,0.0,3496114.0,8278380.0,0,0
53826060-b57e-4cd8-a4df-e10ab4a49951,1a1ffdec-8a2a-4b2b-8fcf-34534de80863,Fully Paid,751454.0,Short Term,746.0,2746735,Home Mortgage,Debt Consolidation,46694.59,17.4,27.0,0.0,794485.0,2466332.0,0,0
7bb41f2b-3f20-4846-ab81-26eb1fe879ea,31740561-d7cc-4776-ab67-d8e8c4783f91,Fully Paid,218746.0,Short Term,741.0,1020148,Rent,Debt Consolidation,11221.59,10.4,6.0,0.0,188024.0,279840.0,0,0
1e042eeb-4e9c-43ba-a67b-07d2e258162a,38017867-bfc5-4da3-97d5-a5ddf330fae6,Fully Paid,309452.0,Short Term,737.0,1577532,Rent,Debt Consolidation,19193.42,14.2,17.0,0.0,390944.0,687962.0,0,0
af3bb266-f06f-42ed-b58d-56d40f91ef14,6de14b25-d948-4cb1-8b71-2237774fbceb,Fully Paid,185526.0,Short Term,1076.456089,1174162,Rent,Other,11541.93,19.4,7.0,0.0,156408.0,535810.0,0,0
abc682f9-0b41-4603-9307-2d67a58b606b,217b4b46-0501-452f-91e5-a9d51dbd2d2e,Fully Paid,43208.0,Short Term,750.0,933090,Home Mortgage,Other,25115.53,31.5,12.0,0.0,460712.0,704704.0,0,0
41c7429c-64ac-4cca-a44d-c6de4b4262bd,c1b74d33-ebcb-4724-804e-69e47a543cd5,Charged Off,219494.0,Long Term,720.0,1118416,Rent,Debt Consolidation,19851.96,24.5,9.0,0.0,128554.0,204204.0,0,0
457bee30-2bb0-4a36-a693-d229e1b1a5c6,e45c27f4-cc17-4a94-bfca-4bcfcb9b7cd9,Fully Paid,99999999.0,Long Term,716.0,1086895,Home Mortgage,Debt Consolidation,12952.3,15.9,11.0,0.0,228665.0,603130.0,0,0
c6081c87-7f6c-44b3-a79c-efa2a932ea96,2356ddf0-fd56-4bcc-94d9-3d4d27e11a2c,Fully Paid,786720.0,Short Term,738.0,2124789,Home Mortgage,Debt Consolidation,16059.75,20.9,10.0,0.0,738777.0,1377486.0,0,0
5ae8b3b0-a449-4c5d-997b-6cb64a6e4805,34d1d13a-659b-40d9-9083-414d6491b132,Charged Off,512226.0,Short Term,6740.0,1555036,Rent,Debt Consolidation,35247.66,22.9,10.0,0.0,511708.0,739728.0,0,0
c64ac792-3b4d-44d7-85ca-962fa600bdb8,5b300541-c0c0-4acd-b302-fd92b5c1c45d,Fully Paid,367334.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,36528.64,22.1,9.0,0.0,397176.0,923472.0,0,0
8610c264-8473-487d-b43c-64a5aa16311b,15621be6-2d69-42bc-b81e-9cefa602377f,Charged Off,167596.0,Short Term,739.0,690156,Home Mortgage,Debt Consolidation,10582.43,13.0,11.0,0.0,251256.0,486486.0,0,0
7750729a-ca49-40bb-a8d4-c078c0e5e412,6514e4db-8949-4f35-af5a-e28bf6d1eaa9,Fully Paid,99999999.0,Short Term,747.0,286938,Own Home,Debt Consolidation,5762.7,26.1,11.0,0.0,211356.0,1676246.0,0,0
5b72dc0b-ee17-4550-9d4f-8d4e95b91887,63791b3b-70d9-4b3c-a116-192293f1ad67,Charged Off,219296.0,Long Term,692.0,548739,Rent,Debt Consolidation,14038.72,9.0,10.0,0.0,157111.0,181918.0,0,0
aae92cc9-5323-4072-ac5a-d503098044cf,bebfb127-96aa-493c-8048-ae53f01f78f7,Fully Paid,90068.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,9804.38,4.2,10.0,0.0,110865.0,517616.0,0,0
f1ff8c3d-2c28-43f6-861e-54689a2114d1,ff7a43c1-8ded-4224-9d6c-51299e6562b9,Fully Paid,31020.0,Short Term,1076.456089,1174162,Rent,Other,20915.2,18.5,8.0,0.0,108547.0,188452.0,0,0
397ec8ce-83bc-40c5-937c-f70ce6c0c746,14a35e4e-8164-4718-91ea-94a11acb274c,Fully Paid,99999999.0,Short Term,734.0,650503,Rent,Debt Consolidation,12088.56,16.4,11.0,0.0,162716.0,333476.0,0,0
03c92c21-e6d5-4778-a1cc-3936153df440,a003e950-e96c-4547-a576-021fbc36314c,Fully Paid,124982.0,Short Term,729.0,578208,Rent,Take a Trip,11274.98,10.2,6.0,0.0,105887.0,147356.0,0,0
7574dc97-fe9d-40e0-bbfd-8e0ab6efbc75,f861d367-ff1b-4aef-9ce5-595c34b5140d,Fully Paid,283250.0,Long Term,696.0,684209,Rent,Buy a Car,2748.35,14.0,10.0,0.0,24035.0,67540.0,0,0
9a5430aa-7016-4281-9988-040dda2ad9e1,7973f92f-029e-47de-b6ca-9c79fedcf564,Fully Paid,442024.0,Short Term,738.0,916199,Rent,Other,2313.44,12.4,16.0,0.0,88521.0,316382.0,0,0
0acb7485-9acc-4eba-91eb-349e3ffd1f4a,df35137e-9c0a-4a45-a84e-9568ba261595,Charged Off,132396.0,Short Term,1076.456089,1174162,Home Mortgage,other,9736.74,18.1,9.0,2.0,194218.0,476432.0,0,0
23054d50-5582-43fc-94ca-cb4f3fab581b,8624833d-3fc0-4fb7-8bec-6fca341d1ed4,Fully Paid,448668.0,Long Term,635.0,4165484,Home Mortgage,other,55192.53,28.8,20.0,0.0,1031719.0,1541452.0,0,0
07b2ca4e-6017-4b22-bf30-0e3846d993d9,6d52becb-d069-425a-b9b1-2b91bfff23ea,Charged Off,218416.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,11421.66,12.0,9.0,0.0,135318.0,292864.0,0,0
9380c487-09ec-4620-a4c7-1dff34b61f7c,8e5aa1a4-d739-4029-b980-fb2bd98e87c0,Fully Paid,99999999.0,Short Term,739.0,796917,Home Mortgage,Home Improvements,4834.55,13.3,9.0,0.0,87742.0,142076.0,0,0
b9adf0b4-e4f0-4f5a-ac0e-5d83271a16bb,68539a3c-92a3-41d2-b050-0670bc2c3b3d,Fully Paid,261888.0,Long Term,739.0,716224,Rent,Debt Consolidation,6684.77,30.0,9.0,1.0,33250.0,251614.0,1,0
ac47b4a5-a1e2-4611-bacd-a0e4b3ce1e5b,23eee20d-e9e6-4889-8c0f-34acd4037c9f,Charged Off,542630.0,Short Term,1076.456089,1174162,Rent,Business Loan,30684.24,14.5,23.0,0.0,209380.0,485870.0,0,0
69b46c76-1bde-461b-bbb7-77b21e6c1ba1,6a7ef0c5-0be6-4fea-adf2-bf1c250d8488,Fully Paid,128722.0,Short Term,730.0,889390,Rent,Debt Consolidation,14155.95,9.4,9.0,0.0,230033.0,392854.0,0,0
7b1bfca6-862d-47de-bda9-d5d5ac567f19,9e063231-b884-4d49-a9ee-e1cda5c64226,Charged Off,243430.0,Short Term,7260.0,1436685,Own Home,Debt Consolidation,41065.27,18.2,14.0,0.0,1103710.0,2388760.0,0,0
3a365ae1-7648-4633-a393-25658fc6d6ae,1ee9a602-ea60-434e-b7a8-e577b88c7815,Charged Off,497904.0,Short Term,7480.0,1832208,Home Mortgage,Debt Consolidation,31834.69,41.5,20.0,0.0,235106.0,2110262.0,0,0
c141e6c1-dab7-479d-97e2-da5089c16093,9b7ae649-d366-450f-b216-feb451b36b88,Fully Paid,221034.0,Short Term,693.0,819128,Rent,other,14088.88,7.9,7.0,0.0,112594.0,289718.0,0,0
4227a9de-533f-46b9-909c-e640a6cfa42d,fcadb918-cedb-4314-91a9-73d1557f5b65,Fully Paid,464486.0,Short Term,733.0,1022637,Rent,Debt Consolidation,8155.56,14.1,7.0,0.0,252833.0,322762.0,0,0
08faa841-eedf-4d15-bc07-62ae5fd380a5,732a29c8-4f08-4f25-95a7-63628965a9d5,Fully Paid,139832.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,2168.28,21.8,6.0,0.0,51452.0,224862.0,0,0
f28f8798-f505-4ace-acd6-2cd2bc641a04,851e8910-516b-470d-afe6-c7d671bf5edc,Fully Paid,132264.0,Short Term,1076.456089,1174162,Home Mortgage,Home Improvements,11994.51,25.2,16.0,0.0,272669.0,359194.0,0,0
f444e81c-8997-4688-88c3-2b7d77551e78,0514541e-b3c2-4a95-bee2-45c24c92577b,Charged Off,131164.0,Short Term,7430.0,622991,Rent,Other,10139.16,10.4,9.0,0.0,98515.0,251218.0,0,0
a5bafffa-ce68-403e-8756-18e04bff5438,1c1ef9e9-a4ef-45a5-8187-7568b6fd0e3d,Fully Paid,421014.0,Short Term,747.0,932064,Own Home,Debt Consolidation,10951.79,17.6,19.0,0.0,339226.0,1331506.0,0,0
7f8f6075-8e58-4ccb-b783-875e3d220252,09483817-4868-4c99-b851-1203f8cdd120,Fully Paid,373010.0,Short Term,745.0,1649029,Home Mortgage,Debt Consolidation,7695.38,17.1,9.0,0.0,716091.0,1112958.0,0,0
af2499a7-df08-40e7-a951-f9d2fa6ce1e1,d094b9da-cbd8-43d4-8919-ccb21c78927f,Fully Paid,99999999.0,Short Term,708.0,2317164,Home Mortgage,Debt Consolidation,24909.57,38.7,16.0,1.0,434245.0,697356.0,1,0
6f5066a9-0dfd-4ee3-8cf8-590d5a6cd274,2d34e867-e1d3-40f5-a702-f49c103f1b61,Fully Paid,99999999.0,Short Term,730.0,581286,Rent,Debt Consolidation,1569.4,6.5,5.0,0.0,91808.0,289652.0,0,0
e8f5ca19-f3f7-487f-aba7-26c0b600a7a3,69f7f1af-4464-4d8b-8c41-17d15b7b5e4d,Fully Paid,756756.0,Long Term,1076.456089,1174162,Rent,Debt Consolidation,30674.17,19.9,11.0,0.0,851789.0,1397022.0,0,0
5d114ce0-366c-449c-93fb-e4aeb84e50cc,9554c913-b8ac-4a9c-9903-345ba6197107,Charged Off,771628.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,28598.61,16.5,10.0,1.0,252700.0,476542.0,1,0
c8812751-0cf9-4eda-8dde-63a2022e81eb,f0d0ca9e-b7c0-4087-9759-a2cfa4f0672f,Fully Paid,261844.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,12178.05,6.1,11.0,0.0,113202.0,555368.0,0,0
53f63195-d672-417f-a72f-2e43e2665612,f6d457eb-f538-4585-b3ea-f7471041c6f0,Charged Off,363902.0,Short Term,736.0,876983,Rent,Debt Consolidation,14689.47,10.5,29.0,0.0,252529.0,646888.0,0,0
c3182d51-b3ea-42cc-8182-48a743c32896,7319a8d5-7857-41d6-8ba5-8c5db0120097,Fully Paid,264286.0,Short Term,737.0,1570369,Rent,Debt Consolidation,22273.13,21.6,13.0,1.0,179303.0,312686.0,1,0
ccdfead3-f683-40f7-b07e-8d2422cecbbe,3409537d-c876-478c-8195-7801a2e3a28e,Fully Paid,318890.0,Short Term,729.0,1147524,Rent,Debt Consolidation,12909.74,18.2,17.0,0.0,224827.0,529100.0,0,0
47995c5e-459b-4e5a-a40c-f46af2997898,e0142921-0066-4a25-9443-d9fd962d77ad,Fully Paid,99999999.0,Short Term,725.0,923457,Rent,Debt Consolidation,2639.67,18.0,4.0,0.0,38950.0,43670.0,0,0
72ce1524-dba2-4026-8b76-0d443a7510a1,4a805d68-e258-405e-bc2e-e4b992bb2ad6,Charged Off,282040.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,12978.33,10.9,13.0,0.0,331265.0,848628.0,0,0
a2c2a8e0-d137-4ae7-b0d9-3900843ee04a,3a016fa5-c359-40a7-95e0-1894942a376c,Charged Off,177320.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,21569.75,22.6,21.0,0.0,131214.0,471834.0,0,0
61720f8e-97a9-4059-968a-b8f9b9486bba,0ffbe280-7840-4c68-bc4d-2025ef70a746,Fully Paid,109802.0,Short Term,728.0,1137948,Rent,Debt Consolidation,7017.27,13.5,3.0,0.0,236873.0,303050.0,0,0
d47e631c-0851-4605-a90d-711074d68963,c53c3304-d54d-4a0a-a068-7fb5c09b8a94,Fully Paid,221606.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,15760.69,26.0,15.0,1.0,143051.0,318516.0,1,0
4d0c998c-772d-4991-b8d4-a8e7bd1ba10a,4117a168-1bdb-475d-afa7-39dcf2e15955,Fully Paid,99999999.0,Short Term,709.0,1090600,Home Mortgage,Debt Consolidation,15632.06,15.5,9.0,0.0,466811.0,642730.0,0,0
3f36ef7d-3a68-474a-8733-f0962b4ec645,f1ace82e-e299-41cd-95ed-6f573581fc1e,Fully Paid,473176.0,Long Term,686.0,2023823,Home Mortgage,Debt Consolidation,30525.97,21.0,9.0,1.0,415112.0,648670.0,1,0
528235c0-7ba0-40eb-ac12-f821b6144b05,5ad68ec5-f8df-4606-9cc8-49bcee7959c2,Fully Paid,221034.0,Short Term,738.0,1908930,Rent,Debt Consolidation,54881.69,15.5,12.0,0.0,128212.0,214522.0,0,0
4718fd07-907f-48e7-a705-1f91d97563e7,d09e00ad-114d-4a9b-a500-d0545289c61b,Fully Paid,259072.0,Short Term,750.0,1277161,Home Mortgage,Home Improvements,10164.24,15.4,32.0,0.0,31882.0,392722.0,0,0
a9a84f67-1438-4478-900e-294b4bafcc48,ac6d309c-02cc-460e-bab4-5a38ad660b6b,Fully Paid,768240.0,Short Term,715.0,3412134,Home Mortgage,Debt Consolidation,35827.35,19.8,11.0,0.0,809894.0,919380.0,0,0
